Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label,attack_type
92822,172.16.0.5-192.168.50.1-604-25704-17,172.16.0.5,604,192.168.50.1,25704,17,2018-12-01 12:00:19.638962,1,2,0,422.0,0.0,211.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,422000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,211.0,211.0,211.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,316.5,211.0,0.0,40,0,0,0,0,0,0,2,422,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_SNMP,DrDoS_SNMP
12923,172.16.0.5-192.168.50.1-54455-9547-17,172.16.0.5,54455,192.168.50.1,9547,17,2018-12-01 11:47:11.956912,1,2,0,1226.0,0.0,613.0,613.0,613.0,0.0,0.0,0.0,0.0,0.0,1226000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,613.0,613.0,613.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,919.5,613.0,0.0,40,0,0,0,0,0,0,2,1226,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NetBIOS,DrDoS_NetBIOS
261808,172.16.0.5-192.168.50.1-933-21802-17,172.16.0.5,933,192.168.50.1,21802,17,2018-12-01 11:50:48.981857,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NetBIOS,DrDoS_NetBIOS
257438,172.16.0.5-192.168.50.1-1008-30291-17,172.16.0.5,1008,192.168.50.1,30291,17,2018-12-01 11:50:50.793034,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NetBIOS,DrDoS_NetBIOS
2960,172.16.0.5-192.168.50.1-43934-43465-17,172.16.0.5,43934,192.168.50.1,43465,17,2018-12-01 11:47:10.133651,1,2,0,866.0,0.0,433.0,433.0,433.0,0.0,0.0,0.0,0.0,0.0,866000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,433.0,433.0,433.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,649.5,433.0,0.0,40,0,0,0,0,0,0,2,866,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NetBIOS,DrDoS_NetBIOS
206533,172.16.0.5-192.168.50.1-648-45378-17,172.16.0.5,648,192.168.50.1,45378,17,2018-12-01 11:50:50.417550,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NetBIOS,DrDoS_NetBIOS
2304,172.16.0.5-192.168.50.1-805-46303-17,172.16.0.5,805,192.168.50.1,46303,17,2018-12-01 10:36:27.358963,51,16,0,7040.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,138039215.6862745,313725.49019607843,3.3999999999999995,10.9661817811462,43.0,0.0,51.0,3.3999999999999995,10.9661817811462,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,640,0,313725.49019607843,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,467.5,440.0,0.0,640,0,0,0,0,0,0,16,7040,0,0,-1,-1,15,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NTP,DrDoS_NTP
10549,172.16.0.5-192.168.50.1-634-10262-17,172.16.0.5,634,192.168.50.1,10262,17,2018-12-01 10:36:05.965126,528,62,0,26992.0,0.0,440.0,296.0,435.35483870967744,25.65029432879644,0.0,0.0,0.0,0.0,51121212.12121212,117424.24242424242,8.655737704918034,17.316548199050946,76.0,0.0,528.0,8.655737704918034,17.316548199050946,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,496,0,117424.24242424242,0.0,296.0,440.0,435.4285714285714,25.44932617506752,647.6682027649769,0,0,0,0,0,0,0,0,0.0,442.4516129032258,435.35483870967744,0.0,496,0,0,0,0,0,0,62,26992,0,0,-1,-1,61,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NTP,DrDoS_NTP
3025,172.16.0.5-192.168.50.1-634-62010-17,172.16.0.5,634,192.168.50.1,62010,17,2018-12-01 10:36:29.378526,998,50,0,21568.0,0.0,440.0,224.0,431.36,42.756911363986,0.0,0.0,0.0,0.0,21611222.44488978,50100.2004008016,20.367346938775512,29.966435305153645,100.0,0.0,998.0,20.367346938775512,29.966435305153645,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-50,0,50100.2004008016,0.0,224.0,440.0,431.5294117647059,42.34446974100703,1793.054117647059,0,0,0,0,0,0,0,0,0.0,440.16,431.36,0.0,-50,0,0,0,0,0,0,50,21568,0,0,-1,-1,49,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NTP,DrDoS_NTP
5119,172.16.0.5-192.168.50.1-39748-80-6,172.16.0.5,39748,192.168.50.1,80,6,2018-12-01 10:08:04.798078,4315757,9,6,1126.0,2146.0,563.0,0.0,125.11111111111111,248.25966468822745,1073.0,0.0,357.66666666666663,554.0948173974077,758.1520460952737,3.47563590813848,308268.35714285716,1153129.2038891132,4314696.0,3.0,4315757.0,539469.625,1525421.8240220766,4314696.0,3.0,871.0,174.2,241.66029876667787,514.0,3.0,0,0,0,0,304,208,2.0853815448830884,1.390254363255392,0.0,1073.0,204.5,388.7991769538613,151164.79999999993,0,0,0,0,1,0,0,0,0.0,218.13333333333333,125.11111111111111,357.66666666666674,304,0,0,0,0,0,0,9,1126,6,2146,65535,236,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.174.165.72/c.php,1,DrDoS_NTP,DrDoS_NTP
4810,172.16.0.5-192.168.50.1-642-39258-17,172.16.0.5,642,192.168.50.1,39258,17,2018-12-01 10:36:27.580892,154,38,0,16144.0,0.0,440.0,152.0,424.8421052631578,65.1727543453673,0.0,0.0,0.0,0.0,104831168.83116885,246753.24675324676,4.162162162162162,11.646443218409624,45.0,0.0,154.0,4.162162162162162,11.646443218409624,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,532,0,246753.2467532468,0.0,152.0,440.0,425.2307692307692,64.35528912891617,4141.603238866396,0,0,0,0,0,0,0,0,0.0,436.4210526315789,424.8421052631578,0.0,532,0,0,0,0,0,0,38,16144,0,0,-1,-1,37,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NTP,DrDoS_NTP
10622,172.16.0.5-192.168.50.1-61850-34891-17,172.16.0.5,61850,192.168.50.1,34891,17,2018-12-01 11:37:16.508849,1,2,0,1036.0,0.0,518.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,1036000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2000000.0,0.0,518.0,518.0,518.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,777.0,518.0,0.0,0,0,0,0,0,0,0,2,1036,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_MSSQL,DrDoS_MSSQL
63707,172.16.0.5-192.168.50.1-61850-57453-17,172.16.0.5,61850,192.168.50.1,57453,17,2018-12-01 11:37:15.845257,1,2,0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,500.0,500.0,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,750.0,500.0,0.0,40,0,0,0,0,0,0,2,1000,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_MSSQL,DrDoS_MSSQL
95397,172.16.0.5-192.168.50.1-37890-11708-17,172.16.0.5,37890,192.168.50.1,11708,17,2018-12-01 11:37:23.511453,1,2,0,934.0,0.0,467.0,467.0,467.0,0.0,0.0,0.0,0.0,0.0,934000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,2000000.0,0.0,467.0,467.0,467.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,700.5,467.0,0.0,-2,0,0,0,0,0,0,2,934,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_MSSQL,DrDoS_MSSQL
77349,172.16.0.5-192.168.50.1-26115-5529-17,172.16.0.5,26115,192.168.50.1,5529,17,2018-12-01 11:37:21.153802,2,2,0,822.0,0.0,411.0,411.0,411.0,0.0,0.0,0.0,0.0,0.0,411000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,1000000.0,0.0,411.0,411.0,411.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,616.5,411.0,0.0,-2,0,0,0,0,0,0,2,822,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_MSSQL,DrDoS_MSSQL
11753,172.16.0.5-192.168.50.1-641-51945-17,172.16.0.5,641,192.168.50.1,51945,17,2018-12-01 11:32:33.374746,48,2,0,2864.0,0.0,1432.0,1432.0,1432.0,0.0,0.0,0.0,0.0,0.0,59666666.666666664,41666.666666666664,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,41666.66666666666,0.0,1432.0,1432.0,1432.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2148.0,1432.0,0.0,64,0,0,0,0,0,0,2,2864,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_MSSQL,DrDoS_MSSQL
17202,172.16.0.5-192.168.50.1-526-3598-17,172.16.0.5,526,192.168.50.1,3598,17,2018-12-01 11:23:06.403113,1,2,0,2928.0,0.0,1464.0,1464.0,1464.0,0.0,0.0,0.0,0.0,0.0,2928000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2000000.0,0.0,1464.0,1464.0,1464.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2196.0,1464.0,0.0,0,0,0,0,0,0,0,2,2928,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_LDAP,DrDoS_LDAP
33002,172.16.0.5-192.168.50.1-830-2837-17,172.16.0.5,830,192.168.50.1,2837,17,2018-12-01 11:23:03.296550,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,28,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_LDAP,DrDoS_LDAP
16249,172.16.0.5-192.168.50.1-912-50223-17,172.16.0.5,912,192.168.50.1,50223,17,2018-12-01 11:22:58.792680,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_LDAP,DrDoS_LDAP
331,172.16.0.5-192.168.50.1-900-19721-17,172.16.0.5,900,192.168.50.1,19721,17,2018-12-01 11:22:56.090430,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_LDAP,DrDoS_LDAP
34062,172.16.0.5-192.168.50.1-900-8241-17,172.16.0.5,900,192.168.50.1,8241,17,2018-12-01 11:23:01.008344,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_LDAP,DrDoS_LDAP
16554,172.16.0.5-192.168.50.1-564-56976-17,172.16.0.5,564,192.168.50.1,56976,17,2018-12-01 11:06:08.914741,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,28,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS,DrDoS_DNS
11099,172.16.0.5-192.168.50.1-1022-57951-17,172.16.0.5,1022,192.168.50.1,57951,17,2018-12-01 11:06:12.413407,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS,DrDoS_DNS
8105,172.16.0.5-192.168.50.1-559-63443-17,172.16.0.5,559,192.168.50.1,63443,17,2018-12-01 11:06:14.496437,1,2,0,2896.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,2896000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,2000000.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2172.0,1448.0,0.0,-2,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS,DrDoS_DNS
23260,172.16.0.5-192.168.50.1-755-9928-17,172.16.0.5,755,192.168.50.1,9928,17,2018-12-01 11:06:12.075848,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2125437950,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2125437950,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS,DrDoS_DNS
833,172.16.0.5-192.168.50.1-564-12637-17,172.16.0.5,564,192.168.50.1,12637,17,2018-12-01 11:06:08.984177,1,2,0,2896.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,2896000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2000000.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2172.0,1448.0,0.0,0,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS,DrDoS_DNS
27147,192.168.50.7-38.69.238.19-51712-80-6,192.168.50.7,51712,38.69.238.19,80,6,2018-12-01 11:30:57.211734,20656,2,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,96.82416731216112,193.64833462432225,6885.333333333334,11923.149094653363,20653.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,64,96.82416731216112,96.82416731216112,0.0,1.0,0.6,0.5477225575051661,0.3,0,0,0,0,0,1,0,0,1.0,0.75,1.0,0.0,40,0,0,0,0,0,0,2,2,2,0,253,237,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,BENIGN
45854,172.217.6.194-192.168.50.8-443-60122-6,192.168.50.8,60122,172.217.6.194,443,6,2018-12-01 13:42:45.294791,71263,6,8,444.0,484.0,176.0,0.0,74.0,81.64312585882539,84.0,0.0,60.5,37.41275565518111,13022.185425817042,196.4553835791364,5481.76923076923,13471.173526916937,41020.0,1.0,71263.0,14252.6,31745.815949507414,71041.0,1.0,30026.0,4289.428571428572,11231.18433732826,29759.0,2.0,1,0,0,0,120,160,84.19516439105847,112.26021918807794,0.0,176.0,73.6,62.670111354160326,3927.542857142856,0,0,1,0,0,1,0,0,1.0,78.85714285714286,74.0,60.5,120,0,0,0,0,0,0,6,444,8,484,16260,270,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,BENIGN
104783,192.168.10.50-192.168.50.8-22-59643-6,192.168.50.8,59643,192.168.10.50,22,6,2018-12-01 12:36:53.173501,3006965,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3302449479791083,1002321.6666666667,1736070.3201429753,3006963.0,1.0,3006965.0,1002321.6666666667,1736070.3201429753,3006963.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,0,1.3302449479791083,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,8192,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN,BENIGN
160644,192.168.50.6-4.2.2.4-50335-53-17,192.168.50.6,50335,4.2.2.4,53,17,2018-12-01 11:49:02.591046,20625,2,2,70.0,286.0,35.0,35.0,35.0,0.0,143.0,143.0,143.0,0.0,17260.60606060606,193.9393939393939,6875.0,11903.519185518206,20620.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.96969696969695,96.96969696969695,35.0,143.0,78.2,59.15403621055794,3499.2,0,0,0,0,0,0,0,0,1.0,97.75,35.0,143.0,40,0,0,0,0,0,0,2,70,2,286,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN,BENIGN
17,172.217.10.99-192.168.50.7-443-52111-6,172.217.10.99,443,192.168.50.7,52111,6,2018-12-01 13:02:37.116700,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,246,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN,BENIGN
